,ReserveStatus,Male,Price,CouponDiscount,Domestic,TripReason,Vehicle,Cancel,From_encoded,to_encoded,Days_Difference,Family_Members,Ticket_Count
13832,3,1,935000.0,0.0,1,1,0,0,27,70,0,1,1
13833,5,0,2250000.0,0.0,1,1,0,1,27,179,2,1,1
13834,3,1,940000.0,0.0,1,1,0,0,70,27,4,1,1
13835,2,1,1354000.0,0.0,1,0,3,0,216,70,27,1,1
13836,4,0,7200000.0,0.0,1,0,3,1,70,189,13,1,2
13837,2,1,70000.0,7350.0,1,0,3,0,70,169,6,2,2
13838,5,1,3210000.0,0.0,1,1,0,1,241,33,1,1,1
13839,3,1,1220000.0,0.0,1,1,0,0,70,27,1,1,1
13840,3,1,2640000.0,0.0,1,1,0,0,190,263,4,1,1
13841,3,0,980000.0,0.0,1,1,0,0,70,27,2,1,1
13842,2,0,1454500.0,0.0,1,0,3,0,189,240,17,1,1
13843,5,1,1250000.0,0.0,1,1,0,1,145,56,2,1,1
13844,5,0,1610000.0,3090.0,1,1,0,1,253,110,3,1,1
13845,3,1,1900000.0,0.0,1,0,0,0,70,190,13,1,1
13846,3,1,1170000.0,208320.0,1,0,0,0,70,22,2,1,2
13847,2,1,632000.0,0.0,1,0,3,0,70,242,0,1,1
13848,4,0,2149500.0,0.0,1,0,3,1,27,189,1,1,1
13849,4,0,3140000.0,0.0,1,0,3,1,169,189,22,1,1
13850,5,1,1920000.0,0.0,1,0,0,1,15,70,2,1,1
13851,3,1,390000.0,0.0,1,1,0,0,190,90,0,1,1
13852,2,1,1061500.0,0.0,1,1,3,0,53,263,1,2,2
13853,3,1,1200000.0,0.0,1,1,0,0,233,115,1,1,2
13854,3,1,1150000.0,0.0,1,1,0,0,263,169,1,1,2
13855,2,1,70000.0,0.0,1,1,3,0,70,169,5,1,1
13856,5,1,7825000.0,0.0,1,1,2,0,70,263,11,1,1
13857,3,0,1320000.0,0.0,1,1,0,0,145,27,0,1,1
13858,4,1,2203000.0,0.0,1,1,3,1,189,70,13,1,1
13859,5,1,10191000.0,0.0,1,0,2,1,70,189,2,1,1
13860,3,1,2990000.0,0.0,1,0,0,0,253,65,0,1,1
13861,5,1,3250000.0,0.0,1,0,0,1,56,70,0,1,1
13862,2,0,842000.0,0.0,1,1,3,0,70,14,8,1,1
13863,2,1,2669000.0,0.0,1,0,3,0,189,70,0,1,1
13864,5,1,12131000.0,0.0,1,1,2,0,119,145,10,1,1
13865,2,0,2560500.0,0.0,1,0,3,0,70,189,25,1,1
13866,3,1,390000.0,0.0,1,1,0,0,145,76,0,1,1
13867,3,1,1320000.0,0.0,1,0,0,0,145,27,1,1,1
13868,5,1,1520000.0,0.0,1,1,0,1,56,241,3,1,1
13869,5,0,2150000.0,0.0,1,1,0,1,70,20,9,1,1
13870,3,1,1220000.0,0.0,1,1,0,0,27,70,3,1,1
13871,3,0,230000.0,0.0,1,1,0,0,237,145,0,1,1
13872,3,1,1489800.0,0.0,1,1,0,0,33,242,1,1,1
13873,3,1,1530000.0,0.0,1,0,0,0,70,5,5,1,1
13874,5,0,10167000.0,0.0,1,0,2,0,27,189,2,2,2
13875,2,0,1096000.0,0.0,1,0,3,0,70,189,8,1,1
13876,3,1,1467000.0,0.0,1,1,0,0,56,145,0,1,1
13877,2,0,376500.0,0.0,1,1,3,0,165,117,6,1,1
13878,5,1,10167000.0,0.0,1,0,2,0,189,27,9,1,1
13879,2,1,1319000.0,0.0,1,0,3,0,70,263,0,1,1
13880,5,0,10167000.0,7620.0,1,0,2,0,189,27,9,1,2
13881,5,1,7825000.0,0.0,1,1,2,0,263,70,9,1,1
13882,3,1,990000.0,0.0,1,1,0,0,177,70,1,1,1
13883,3,1,1535000.0,0.0,1,1,0,0,145,241,0,1,1
13884,2,1,4498500.0,12480.0,1,0,3,0,56,189,18,2,2
13885,2,0,2043000.0,0.0,1,0,3,0,189,70,7,2,3
13886,3,1,950000.0,0.0,1,1,0,0,82,220,3,1,1
13887,2,0,2436500.0,0.0,1,0,3,0,189,27,15,1,1
13888,3,1,1310000.0,0.0,1,0,0,0,70,108,0,1,1
13889,3,1,1220000.0,0.0,1,0,0,0,70,220,0,1,1
13890,5,1,13500000.0,0.0,1,1,2,1,189,56,0,1,1
13891,3,1,1300000.0,0.0,1,1,0,0,27,0,0,1,1
13892,2,1,1801000.0,0.0,1,0,3,0,70,241,2,1,1
13893,5,0,13843000.0,0.0,1,0,2,0,154,189,8,1,1
13894,3,1,620000.0,0.0,1,0,0,0,70,40,0,1,1
13895,2,1,1702000.0,0.0,1,1,3,0,56,70,2,1,1
13896,2,1,70000.0,0.0,1,0,3,0,70,169,1,1,1
13897,3,1,1540000.0,0.0,1,0,0,0,241,190,1,1,1
13898,3,1,2980000.0,0.0,1,1,0,0,63,70,0,1,1
13899,3,1,1910000.0,19140.0,1,1,0,0,27,134,10,1,1
13900,3,0,3200000.0,0.0,1,0,0,0,27,190,4,1,2
13901,3,0,1200000.0,0.0,1,1,0,0,192,70,0,1,1
13902,3,1,919900.0,0.0,1,1,0,0,110,70,1,1,1
13903,5,0,940000.0,0.0,1,1,0,1,70,27,1,1,1
13904,3,1,1220000.0,0.0,1,0,0,0,70,27,0,1,2
13905,3,1,1920000.0,0.0,1,1,0,0,15,70,1,1,1
13906,3,1,1050000.0,0.0,1,0,0,0,192,240,0,1,1
13907,2,0,845500.0,0.0,1,1,3,0,263,241,2,1,1
13908,2,0,5230000.0,0.0,1,0,3,0,70,189,0,1,2
13909,3,0,2000000.0,0.0,1,1,0,0,145,33,0,1,2
13910,5,1,13227000.0,87500.0,1,0,2,0,33,189,1,1,1
13911,2,1,1698000.0,25000.0,1,1,3,0,70,33,2,1,1
13912,3,1,1400000.0,0.0,1,1,0,0,141,33,0,1,1
13913,2,1,3597000.0,0.0,1,1,3,0,70,145,5,1,1
13914,2,0,922500.0,0.0,1,1,3,0,189,127,5,1,1
13915,5,1,10097000.0,0.0,1,0,2,0,70,33,3,1,1
13916,2,1,1669500.0,0.0,1,0,3,0,189,169,49,1,1
13917,4,1,1924500.0,0.0,1,1,3,1,33,70,8,1,2
13918,2,1,635000.0,0.0,1,1,3,0,70,117,9,2,2
13919,3,0,900000.0,0.0,1,1,0,0,70,127,0,1,1
13920,2,0,768000.0,0.0,1,0,3,0,189,70,7,1,3
13921,3,1,1200000.0,0.0,1,0,0,0,70,184,4,1,1
13922,3,1,1120000.0,0.0,1,0,0,0,241,115,0,1,1
13923,3,0,1000000.0,0.0,1,0,0,0,70,94,1,1,3
13924,4,1,1414500.0,0.0,1,1,3,1,189,70,10,1,2
13925,4,0,1553000.0,0.0,1,1,3,1,70,189,1,1,1
13926,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
13927,3,1,1990000.0,0.0,1,1,0,0,27,115,1,1,2
13928,3,1,2350000.0,0.0,1,1,0,0,27,253,4,1,1
13929,2,1,2669000.0,0.0,1,0,3,0,70,189,10,2,6
13930,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
13931,5,0,900000.0,0.0,1,0,0,1,14,70,5,1,3
13932,2,1,1553000.0,0.0,1,1,3,0,189,70,0,1,1
13933,3,1,1510000.0,0.0,1,1,0,0,190,263,0,1,1
13934,3,1,2090000.0,0.0,1,0,0,0,190,141,6,1,1
13935,3,0,1690000.0,0.0,1,1,0,0,253,190,1,1,1
13936,5,1,10191000.0,0.0,1,1,2,0,189,70,2,1,1
13937,2,0,1319000.0,3180.0,1,1,3,0,263,70,9,1,1
13938,5,0,10191000.0,0.0,1,1,2,0,70,189,17,2,3
13939,5,1,1390000.0,0.0,1,0,0,1,70,263,4,1,1
13940,5,0,6940000.0,0.0,1,0,2,1,56,145,6,1,1
13941,2,1,1242000.0,0.0,1,0,3,0,70,189,6,1,1
13942,3,0,980000.0,0.0,1,1,0,0,27,263,2,1,1
13943,5,1,27250000.0,0.0,1,1,2,0,70,249,2,1,1
13944,5,1,1080000.0,0.0,1,1,0,1,70,212,0,1,1
13945,4,1,2983500.0,0.0,1,0,3,1,189,70,17,2,4
13946,3,1,1560000.0,0.0,1,1,0,0,257,70,1,1,1
13947,5,1,10191000.0,0.0,1,1,2,1,70,189,1,1,1
13948,3,1,4110000.0,0.0,1,1,0,0,20,145,2,1,2
13949,3,0,1220000.0,0.0,1,1,0,0,70,27,0,1,1
13950,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,2
13951,2,1,2200000.0,0.0,1,1,3,0,110,70,2,1,2
13952,3,1,900000.0,0.0,1,1,0,0,14,70,0,1,1
13953,2,1,869500.0,0.0,1,1,3,0,117,70,0,1,1
13954,2,1,819000.0,0.0,1,0,3,0,189,70,9,2,4
13955,5,1,12957000.0,0.0,1,1,2,0,233,189,0,1,1
13956,2,0,1899500.0,0.0,1,1,3,0,263,70,11,1,1
13957,2,1,1242000.0,0.0,1,0,3,0,70,189,16,2,4
13958,5,1,970000.0,0.0,1,1,0,1,70,27,0,1,1
13959,2,1,2501500.0,0.0,1,0,3,0,70,189,5,1,1
13960,4,0,3832000.0,0.0,1,0,3,1,189,263,13,1,1
13961,3,0,1220000.0,0.0,1,1,0,0,70,117,0,1,2
13962,2,0,70000.0,0.0,1,0,3,0,70,169,0,1,1
13963,2,0,1255000.0,0.0,1,0,3,0,70,110,1,1,1
13964,5,1,2290000.0,0.0,1,1,0,1,240,46,3,1,1
13965,2,1,1158500.0,0.0,1,1,3,0,263,70,4,1,1
13966,5,0,10167000.0,0.0,1,0,2,0,189,27,17,1,1
13967,5,1,10191000.0,0.0,1,1,2,0,70,189,0,1,1
13968,3,1,1300000.0,0.0,1,1,0,0,61,70,7,1,1
13969,3,1,770000.0,0.0,1,1,0,0,70,14,0,1,1
13970,5,1,8020000.0,0.0,1,0,2,0,0,189,12,1,2
13971,3,1,900000.0,0.0,1,1,0,0,14,70,0,1,1
13972,5,0,40954000.0,0.0,0,0,1,0,21,70,5,1,1
13973,2,0,4337000.0,0.0,1,0,3,0,27,189,22,1,2
13974,5,1,12380000.0,0.0,1,1,2,0,263,70,2,1,1
13975,3,1,790000.0,0.0,1,0,0,0,70,39,0,1,1
13976,5,1,1080000.0,0.0,1,0,0,1,70,110,8,1,1
13977,3,1,1690000.0,1500.0,1,1,0,0,70,65,3,1,1
13978,3,1,4150000.0,0.0,1,1,0,0,190,233,3,1,1
13979,5,1,2330000.0,0.0,1,1,0,1,145,115,4,1,1
13980,2,1,70000.0,0.0,1,0,3,0,169,70,1,1,1
13981,2,1,2537500.0,0.0,1,1,3,0,33,70,0,1,1
13982,3,1,1220000.0,0.0,1,0,0,0,70,27,0,1,2
13983,2,1,3584500.0,0.0,1,1,3,0,241,70,3,1,1
13984,3,1,1335000.0,0.0,1,0,0,0,27,145,2,1,1
13985,2,0,350500.0,0.0,1,0,3,0,127,70,3,1,1
13986,3,1,980000.0,0.0,1,1,0,0,27,263,0,1,1
13987,2,1,920000.0,23000.0,1,1,3,0,184,70,0,1,1
13988,3,1,1540000.0,0.0,1,1,0,0,241,145,0,1,1
13989,4,1,2043000.0,0.0,1,0,3,1,189,70,10,1,1
13990,3,1,2680000.0,0.0,1,1,0,0,27,35,1,1,1
13991,3,0,1220000.0,0.0,1,1,0,0,70,27,0,1,1
13992,3,1,1470000.0,0.0,1,1,0,0,141,70,0,1,1
13993,5,0,7548000.0,133333.33333333334,1,1,2,0,27,70,12,1,1
13994,3,1,1220000.0,0.0,1,1,0,0,70,117,0,1,1
13995,2,1,3068500.0,0.0,1,0,3,0,189,70,7,1,1
13996,3,1,1680000.0,0.0,1,1,0,0,65,70,2,1,3
13997,2,0,2718500.0,0.0,1,0,3,0,189,70,1,1,1
13998,3,1,2210000.0,0.0,1,0,0,0,27,190,2,1,1
13999,2,1,899500.0,0.0,1,1,3,0,119,70,0,1,1
14000,3,0,1300000.0,0.0,1,1,0,0,69,70,0,1,1
14001,3,0,2150000.0,0.0,1,1,0,0,70,20,4,1,2
14002,2,1,278500.0,0.0,1,1,3,0,70,251,5,1,1
14003,3,0,980000.0,0.0,1,1,0,0,70,82,1,1,1
14004,2,0,1635500.0,0.0,1,1,3,0,70,65,3,1,1
14005,3,0,980000.0,0.0,1,1,0,0,27,263,0,1,1
14006,2,1,1553000.0,0.0,1,1,3,0,189,70,0,1,1
14007,2,0,352500.0,0.0,1,0,3,0,127,222,13,1,1
14008,3,1,850000.0,0.0,1,1,0,0,169,27,0,1,1
14009,5,1,10191000.0,0.0,1,1,2,0,189,70,0,1,1
14010,3,1,2200000.0,0.0,1,0,0,0,145,233,0,1,1
14011,3,1,1337600.0,0.0,1,1,0,0,35,145,1,1,1
14012,3,1,1335000.0,0.0,1,1,0,0,27,145,1,1,1
14013,4,1,3505500.0,0.0,1,0,3,1,189,33,26,2,3
14014,3,0,1180000.0,0.0,1,1,0,0,56,241,0,1,1
14015,5,1,9685000.0,0.0,1,0,2,0,189,263,13,1,1
14016,5,0,1200000.0,0.0,1,1,0,1,220,70,1,1,1
14017,4,1,3832500.0,0.0,1,0,3,1,189,70,7,2,2
14018,3,1,1950000.0,0.0,1,1,0,0,145,70,1,1,1
14019,5,1,13593000.0,0.0,1,0,2,0,70,249,30,1,2
14020,2,1,7200000.0,0.0,1,0,3,0,189,70,28,1,2
14021,2,0,426500.0,0.0,1,1,3,0,70,127,11,1,1
14022,2,0,2457500.0,0.0,1,1,3,0,115,70,3,1,1
14023,3,1,1235000.0,0.0,1,1,0,0,55,65,2,1,1
14024,2,0,2078000.0,0.0,1,0,3,0,241,189,25,2,2
14025,3,1,1152000.0,0.0,1,1,0,0,35,241,1,1,2
14026,3,1,2550000.0,0.0,1,0,0,0,190,241,2,1,1
14027,2,0,968000.0,0.0,1,0,3,0,263,56,23,1,1
14028,3,1,1350000.0,0.0,1,1,0,0,153,33,0,1,1
14029,5,0,47285000.0,0.0,0,0,1,0,23,70,0,1,1
14030,2,0,70000.0,0.0,1,1,3,0,70,169,13,1,1
14031,2,0,426500.0,0.0,1,0,3,0,127,70,1,1,1
14032,4,1,635000.0,0.0,1,1,3,1,117,70,9,1,1
14033,2,0,70000.0,0.0,1,0,3,0,169,70,12,1,1
14034,2,1,40000.0,0.0,1,0,3,0,73,65,6,1,1
14035,2,0,1092500.0,2430.0,1,0,3,0,189,133,16,1,1
14036,3,0,1070000.0,0.0,1,1,0,0,119,70,4,1,1
14037,5,1,12000000.0,600000.0,1,0,2,1,33,189,29,1,1
14038,3,0,2880000.0,0.0,1,1,0,0,110,145,16,1,2
14039,3,1,2650000.0,0.0,1,1,0,0,27,233,2,1,1
14040,2,0,1432500.0,0.0,1,1,3,0,70,27,0,1,1
14041,5,0,10167000.0,0.0,1,0,2,0,27,189,2,1,1
14042,2,0,1092000.0,0.0,1,0,3,0,189,70,3,1,1
14043,5,0,10000000.0,0.0,1,1,2,0,70,189,0,1,1
14044,5,1,1220000.0,0.0,1,1,0,1,70,27,16,1,1
14045,2,1,635000.0,0.0,1,1,3,0,117,70,3,1,1
14046,2,1,70000.0,0.0,1,0,3,0,70,169,1,1,1
14047,2,0,70000.0,0.0,1,0,3,0,169,70,1,1,1
14048,4,0,1502000.0,0.0,1,1,3,1,20,70,0,1,1
14049,3,1,1450000.0,16740.0,1,0,0,0,263,70,2,1,1
14050,3,0,930000.0,0.0,1,1,0,0,196,242,2,1,1
14051,4,0,1553000.0,0.0,1,0,3,1,70,189,15,1,1
14052,2,0,698000.0,0.0,1,1,3,0,70,117,0,2,2
14053,4,0,5338000.0,0.0,1,0,3,1,84,70,21,2,2
14054,3,0,3500000.0,0.0,1,1,0,0,190,145,3,1,3
14055,3,0,1560000.0,0.0,1,0,0,0,70,82,0,1,1
14056,5,1,650000.0,19500.0,1,1,0,1,70,238,1,1,1
14057,3,0,2030000.0,0.0,1,0,0,0,70,96,0,1,1
14058,2,0,1158500.0,0.0,1,1,3,0,263,70,16,1,1
14059,2,1,922000.0,0.0,1,0,3,0,70,56,4,1,1
14060,2,1,992500.0,0.0,1,1,3,0,117,65,3,1,1
14061,3,1,2480000.0,0.0,1,0,0,0,70,190,2,1,1
14062,3,0,1910000.0,0.0,1,0,0,0,27,60,2,1,1
14063,2,1,6500000.0,0.0,1,0,3,0,189,70,7,2,4
14064,3,1,2520000.0,0.0,1,1,0,0,145,70,0,1,1
14065,5,1,1335000.0,0.0,1,1,0,1,27,145,1,1,1
14066,2,1,2043000.0,0.0,1,0,3,0,70,189,16,1,1
14067,3,0,1080000.0,0.0,1,1,0,0,70,207,0,1,1
14068,3,1,1860000.0,0.0,1,0,0,0,70,196,9,1,1
14069,5,1,24088500.0,0.0,0,0,1,0,70,23,1,1,1
14070,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
14071,3,0,1080000.0,0.0,1,0,0,0,70,110,0,1,1
14072,3,1,3770000.0,0.0,1,1,0,0,233,70,2,1,3
14073,3,1,860000.0,0.0,1,0,0,0,15,20,0,1,1
14074,2,1,7200000.0,0.0,1,1,3,0,189,70,0,1,1
14075,2,1,3410500.0,0.0,1,0,3,0,70,189,18,2,3
14076,3,1,2310000.0,0.0,1,1,0,0,70,144,3,1,1
14077,2,1,1015500.0,0.0,1,1,3,0,65,70,23,2,2
14078,3,1,919000.0,0.0,1,1,0,0,110,70,1,1,1
14079,5,0,5880000.0,0.0,1,1,2,0,56,70,1,1,1
14080,2,1,70000.0,0.0,1,1,3,0,70,169,1,1,1
14081,2,0,1817500.0,35760.0,1,0,3,0,70,56,4,1,1
14082,3,0,380000.0,0.0,1,1,0,0,58,33,2,1,1
14083,3,0,1000000.0,0.0,1,1,0,0,263,141,5,1,1
14084,2,1,637500.0,0.0,1,1,3,0,70,117,1,1,1
14085,2,1,2043000.0,0.0,1,0,3,0,189,70,11,1,1
14086,3,0,1200000.0,0.0,1,1,0,0,220,70,1,1,1
14087,2,0,2788500.0,0.0,1,0,3,0,84,70,3,1,1
14088,2,0,635000.0,0.0,1,1,3,0,70,117,13,1,1
14089,3,0,1690000.0,0.0,1,1,0,0,70,65,1,1,2
14090,5,1,8450000.0,0.0,1,1,2,0,70,60,3,1,1
14091,2,1,2292000.0,0.0,1,0,3,0,119,189,1,1,1
14092,2,1,2043000.0,0.0,1,0,3,0,189,70,15,1,1
14093,5,1,1088000.0,116666.66666666669,1,0,2,0,70,189,8,2,2
14094,3,1,1320000.0,0.0,1,0,0,0,145,27,5,1,2
14095,3,1,2330000.0,0.0,1,0,0,0,145,115,0,1,1
14096,2,1,1806000.0,0.0,1,1,3,0,110,70,1,1,1
14097,3,0,3200000.0,0.0,1,0,0,0,190,27,5,1,2
14098,2,1,1326000.0,0.0,1,1,3,0,70,117,0,1,1
14099,2,0,1553000.0,0.0,1,0,3,0,70,189,12,1,1
14100,3,1,2250000.0,0.0,1,1,0,0,179,27,0,1,1
14101,2,1,2601500.0,0.0,1,0,3,0,70,189,1,1,1
14102,3,0,1230000.0,0.0,1,1,0,0,110,253,1,1,1
14103,3,1,2000000.0,0.0,1,1,0,0,27,33,8,1,1
14104,3,1,1200000.0,0.0,1,1,0,0,58,145,1,1,1
14105,5,1,13414000.0,0.0,1,1,2,0,233,70,2,1,1
14106,3,1,1550000.0,0.0,1,1,0,0,145,57,1,1,1
14107,3,1,1080000.0,0.0,1,0,0,0,70,110,0,1,1
14108,3,1,625000.0,0.0,1,1,0,0,263,111,0,1,1
14109,2,1,4059000.0,0.0,1,1,3,0,70,56,1,1,1
14110,2,0,3837000.0,0.0,1,0,3,0,27,189,36,1,1
14111,3,1,1680000.0,0.0,1,1,0,0,65,70,1,1,1
14112,2,1,70000.0,0.0,1,0,3,0,70,169,2,1,2
14113,3,1,2350000.0,0.0,1,0,0,0,169,190,1,1,1
14114,2,1,80000.0,0.0,1,1,3,0,189,123,1,1,1
14115,5,1,6963000.0,9287.5,1,1,2,0,33,145,13,1,1
14116,3,1,2150000.0,0.0,1,1,0,0,20,70,0,1,1
14117,3,1,1000000.0,0.0,1,0,0,0,263,27,0,1,1
14118,3,0,1000000.0,0.0,1,1,0,0,165,27,3,1,1
14119,3,1,1470000.0,0.0,1,1,0,0,190,115,0,1,1
14120,2,0,738500.0,0.0,1,1,3,0,70,184,0,1,1
14121,5,1,10220000.0,0.0,1,1,2,0,241,70,1,1,2
14122,3,1,1300000.0,0.0,1,1,0,0,56,145,0,1,1
14123,3,1,1900000.0,0.0,1,1,0,0,27,58,1,1,1
14124,2,1,70000.0,0.0,1,1,3,0,70,169,10,1,1
14125,3,1,230000.0,0.0,1,1,0,0,76,145,0,1,1
14126,5,1,10167000.0,200000.0,1,0,2,0,27,189,26,1,1
14127,3,0,600000.0,0.0,1,1,0,0,241,263,1,1,1
14128,3,0,1947000.0,0.0,1,0,0,0,110,27,4,1,2
14129,3,1,1300000.0,0.0,1,0,0,0,240,242,0,1,1
14130,5,1,2000000.0,42480.0,1,0,0,1,141,190,0,1,1
14131,5,1,7940000.0,0.0,1,0,2,0,70,15,16,1,1
14132,3,1,3200000.0,0.0,1,0,0,0,27,190,3,1,1
14133,3,0,2520000.0,0.0,1,1,0,0,70,241,1,1,1
14134,2,1,2617500.0,0.0,1,0,3,0,110,189,18,2,2
14135,3,0,2520000.0,0.0,1,1,0,0,145,70,5,1,1
14136,3,1,1950000.0,0.0,1,1,0,0,40,27,3,1,1
14137,3,0,2010000.0,0.0,1,1,0,0,27,8,3,1,2
14138,3,0,400000.0,0.0,1,0,0,0,70,181,0,1,1
14139,3,1,1120000.0,0.0,1,1,0,0,253,70,0,1,1
14140,3,0,460000.0,0.0,1,1,0,0,125,130,0,1,1
14141,4,1,70000.0,0.0,1,0,3,1,169,70,4,1,1
14142,5,1,9357000.0,0.0,1,0,2,0,33,70,13,1,1
14143,5,1,9306000.0,0.0,1,0,2,0,33,70,2,1,1
14144,5,0,10988000.0,0.0,1,0,2,0,70,33,4,1,1
14145,3,1,1540000.0,0.0,1,1,0,0,145,241,2,1,1
14146,5,1,10180000.0,0.0,1,1,2,0,27,249,7,1,1
14147,2,0,1319000.0,0.0,1,1,3,0,70,263,5,1,1
14148,2,1,2983000.0,0.0,1,1,3,0,70,189,1,1,1
14149,5,1,9357000.0,87500.0,1,1,2,0,70,33,1,1,1
14150,5,1,13241000.0,0.0,1,0,2,0,60,189,8,1,1
14151,3,0,1220000.0,0.0,1,1,0,0,117,70,1,1,2
14152,2,0,7200000.0,0.0,1,0,3,0,189,70,13,1,1
14153,3,1,2980000.0,0.0,1,1,0,0,70,63,0,1,1
14154,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
14155,4,1,2803500.0,0.0,1,1,3,1,33,189,0,1,1
14156,2,0,635000.0,0.0,1,1,3,0,117,70,2,1,1
14157,3,0,1080000.0,0.0,1,0,0,0,70,119,1,1,1
14158,3,1,1980000.0,59400.0,1,1,0,0,92,70,0,1,1
14159,3,1,520000.0,0.0,1,1,0,0,70,68,0,1,1
14160,3,1,1460000.0,0.0,1,1,0,0,253,70,1,1,2
14161,2,1,2218000.0,0.0,1,0,3,0,189,65,7,2,2
14162,5,1,1220000.0,0.0,1,1,0,1,27,70,6,1,1
14163,5,1,1220000.0,0.0,1,1,0,1,27,70,0,1,1
14164,3,0,1220000.0,0.0,1,0,0,0,70,49,0,1,1
14165,5,0,9908000.0,0.0,1,1,2,0,0,70,11,1,1
14166,4,1,2436500.0,0.0,1,0,3,1,189,27,37,1,1
14167,3,0,580000.0,0.0,1,1,0,0,263,27,0,1,1
14168,3,0,1995000.0,0.0,1,1,0,0,33,145,0,1,1
14169,2,1,1553000.0,13905.0,1,0,3,0,70,189,16,1,1
14170,3,0,1000000.0,0.0,1,1,0,0,145,256,0,1,1
14171,3,1,1330000.0,0.0,1,0,0,0,27,145,2,1,1
14172,2,1,1553000.0,0.0,1,0,3,0,70,189,26,1,2
14173,3,1,1350000.0,0.0,1,1,0,0,151,70,0,1,1
14174,5,1,10175000.0,0.0,1,1,2,0,70,189,23,1,1
14175,3,0,1470000.0,0.0,1,1,0,0,70,141,2,1,1
14176,3,0,1300000.0,0.0,1,0,0,0,145,153,1,1,1
14177,3,0,900000.0,0.0,1,1,0,0,70,127,0,1,1
14178,5,0,10191000.0,0.0,1,0,2,0,70,189,6,1,1
14179,3,1,1690000.0,0.0,1,0,0,0,240,242,1,1,2
14180,3,1,1480000.0,0.0,1,1,0,0,70,25,1,1,1
14181,5,1,7548000.0,75000.0,1,1,2,1,27,70,9,2,3
14182,5,1,9289000.0,0.0,1,1,2,1,145,70,9,1,1
14183,4,1,2935500.0,0.0,1,0,3,1,70,189,16,1,1
14184,2,0,3709500.0,0.0,1,0,3,0,241,189,30,2,2
14185,2,0,7200000.0,0.0,1,0,3,0,189,70,9,1,2
14186,5,1,910000.0,0.0,1,1,0,1,190,253,0,1,1
14187,3,1,2200000.0,0.0,1,0,0,0,190,27,2,1,1
14188,3,1,2980000.0,0.0,1,1,0,0,70,53,0,1,1
14189,2,0,2043000.0,0.0,1,0,3,0,189,70,20,1,1
14190,3,1,860000.0,0.0,1,1,0,0,241,115,0,1,1
14191,5,0,8833000.0,0.0,1,1,2,0,70,65,5,1,1
14192,3,1,3440000.0,0.0,1,1,0,0,63,145,5,1,1
14193,5,1,9289000.0,0.0,1,1,2,0,145,70,8,1,2
14194,2,0,2718500.0,0.0,1,0,3,0,70,189,11,1,1
14195,5,1,8833000.0,0.0,1,1,2,0,70,65,2,1,1
14196,4,1,5000000.0,0.0,1,0,3,1,70,189,3,1,1
14197,3,1,1960000.0,0.0,1,0,0,0,190,240,6,1,2
14198,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
14199,3,0,975000.0,0.0,1,1,0,0,82,70,5,1,3
14200,2,1,2943500.0,0.0,1,0,3,0,70,189,2,1,1
14201,3,1,2520000.0,0.0,1,1,0,0,187,70,1,1,1
14202,2,0,3490000.0,0.0,1,0,3,0,70,145,24,1,2
14203,2,1,70000.0,0.0,1,1,3,0,169,70,4,1,1
14204,5,1,1500000.0,0.0,1,0,0,1,263,190,8,1,5
14205,4,0,1133500.0,0.0,1,0,3,1,20,70,0,1,1
14206,3,1,919100.0,0.0,1,1,0,0,110,70,3,1,1
14207,4,1,3373000.0,0.0,1,0,3,1,220,189,16,2,2
14208,3,1,1000000.0,0.0,1,1,0,0,145,60,0,1,3
14209,2,1,2126500.0,0.0,1,0,3,0,242,189,0,2,2
14210,3,1,3200000.0,0.0,1,0,0,0,207,190,16,1,1
14211,3,0,1690000.0,0.0,1,0,0,0,70,65,0,1,2
14212,3,1,1320000.0,0.0,1,1,0,0,145,27,0,1,1
14213,2,0,426500.0,0.0,1,1,3,0,70,127,14,1,1
14214,3,0,1220000.0,0.0,1,0,0,0,27,70,2,1,1
14215,3,1,1220000.0,0.0,1,1,0,0,27,70,2,1,1
14216,3,1,1000000.0,3090.0,1,0,0,0,263,27,0,1,1
14217,3,1,1700000.0,0.0,1,1,0,0,82,145,2,1,2
14218,5,1,1335000.0,0.0,1,1,0,1,27,145,0,1,1
14219,3,1,935000.0,0.0,1,1,0,0,27,70,3,1,1
14220,4,1,1115500.0,0.0,1,1,3,1,253,70,0,1,1
14221,5,1,650000.0,0.0,1,1,0,1,115,63,0,1,1
14222,5,1,10167000.0,0.0,1,1,2,0,189,27,5,1,1
14223,3,1,520000.0,0.0,1,1,0,0,27,238,1,1,2
14224,3,0,900000.0,0.0,1,1,0,0,49,27,1,1,1
14225,3,1,2600000.0,0.0,1,1,0,0,240,190,0,1,1
14226,3,1,1300000.0,0.0,1,1,0,0,56,145,0,1,1
14227,2,0,1242000.0,0.0,1,0,3,0,189,70,27,2,4
14228,3,1,2770000.0,0.0,1,1,0,0,27,63,4,1,1
14229,3,1,940000.0,0.0,1,1,0,0,70,220,3,1,1
14230,2,0,2122000.0,0.0,1,0,3,0,189,240,24,1,1
